time,temp,salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_don,aed_organic_matter_pon,aed_organic_matter_dop,aed_organic_matter_pop,aed_organic_matter_doc,aed_organic_matter_poc,aed_phytoplankton_green,aed_phytoplankton_crypto,aed_phytoplankton_diatom
2009-05-05 11:00:00,    8.043625,    0.000000,  330.502993,  181.196138,    6.350485,   72.855734,    1.849835,   54.895980,   33.030415,    1.159058,    0.810577,  401.493754,   43.396940,-9999.000000,-9999.000000,    8.403684
2009-05-05 23:00:00,    8.043625,    0.000000,  327.600320,  181.207943,    6.426394,   70.554360,    1.874460,   55.000052,   32.844778,    1.163061,    0.810275,  401.353916,   42.934625,-9999.000000,-9999.000000,    8.320354
2009-05-06 11:00:00,    8.043626,    0.000000,  324.703652,  181.219755,    6.501665,   68.279361,    1.898916,   55.102731,   32.660464,    1.167041,    0.809953,  401.208891,   42.477885,-9999.000000,-9999.000000,    8.237850
2009-05-06 23:00:00,    8.043631,    0.000000,  321.830737,  181.231317,    6.574336,   66.082863,    1.922659,   55.204032,   32.477427,    1.170997,    0.809611,  401.058754,   42.026597,-9999.000000,-9999.000000,    8.156164
2009-05-07 11:00:00,    8.043637,    0.000000,  318.947289,  181.243134,    6.648481,   63.862121,    1.946763,   55.303963,   32.295684,    1.174929,    0.809249,  400.903610,   41.580738,-9999.000000,-9999.000000,    8.075287
2009-05-07 23:00:00,    8.043651,    0.000000,  316.082050,  181.254785,    6.720763,   61.702521,    1.970336,   55.402537,   32.115180,    1.178838,    0.808868,  400.743526,   41.140173,-9999.000000,-9999.000000,    7.995213
2009-05-08 11:00:00,    8.043654,    0.000000,  313.185690,  181.267008,    6.796897,   59.457993,    1.994909,   55.499758,   31.936009,    1.182724,    0.808469,  400.578645,   40.704994,-9999.000000,-9999.000000,    7.915929
2009-05-08 23:00:00,    8.043675,    0.000000,  310.328903,  181.278744,    6.868671,   57.337687,    2.018290,   55.595646,   31.758018,    1.186586,    0.808050,  400.408980,   40.274919,-9999.000000,-9999.000000,    7.837434
2009-05-09 11:00:00,    8.043684,    0.000000,  307.444766,  181.291008,    6.943963,   55.143406,    2.042562,   55.690204,   31.581339,    1.190425,    0.807614,  400.234691,   39.850096,-9999.000000,-9999.000000,    7.759714
2009-05-09 23:00:00,    8.185120,    0.000000,  306.918007,  181.175744,    6.832917,   57.601991,    2.036124,   55.761125,   31.220678,    1.193929,    0.802750,  399.902609,   39.194664,-9999.000000,-9999.000000,    7.749218
2009-05-10 11:00:00,    8.793657,    0.000000,  310.937724,  180.590532,    6.572163,   63.505568,    2.081125,   55.726238,   30.192443,    1.195748,    0.781718,  398.867666,   37.702614,-9999.000000,-9999.000000,    7.992693
2009-05-10 23:00:00,    8.792456,    0.000000,  307.818492,  180.604867,    6.662676,   61.133791,    2.107326,   55.816479,   29.982189,    1.199767,    0.780692,  398.642230,   37.241495,-9999.000000,-9999.000000,    7.903524
2009-05-11 11:00:00,    8.792120,    0.000000,  304.745622,  180.618082,    6.748222,   58.893366,    2.132373,   55.905145,   29.774261,    1.203758,    0.779668,  398.411086,   36.787062,-9999.000000,-9999.000000,    7.815731
2009-05-11 23:00:00,    8.791393,    0.000000,  301.655425,  180.631966,    6.835774,   56.613949,    2.157907,   55.992433,   29.570066,    1.207721,    0.778678,  398.175846,   36.341085,-9999.000000,-9999.000000,    7.728764
2009-05-12 11:00:00,    8.985758,    0.000000,  301.053795,  180.449491,    6.777874,   57.706898,    2.181886,   56.036982,   29.145045,    1.210989,    0.772299,  397.664038,   35.621328,-9999.000000,-9999.000000,    7.746610
2009-05-12 23:00:00,    9.040449,    0.000000,  298.381538,  180.402251,    6.861225,   55.489586,    2.220204,   56.106208,   28.880232,    1.214627,    0.769691,  397.322792,   35.109272,-9999.000000,-9999.000000,    7.693143
